date,maxTemp,meanTemp,minTemp
7/2/12,98.0,85.0,71.0
2/18/08,32.0,20.0,7.0
10/5/04,60.0,46.0,32.0
11/22/14,52.0,43.0,33.0
6/4/02,70.0,64.0,59.0
1/13/05,43.0,30.0,15.0
4/8/11,45.0,43.0,40.0
10/7/03,80.0,61.0,43.0
2/14/10,29.0,19.0,9.0
3/15/13,41.0,36.0,30.0
10/25/07,55.0,50.0,45.0
5/15/05,54.0,48.0,41.0
8/27/02,82.0,74.0,66.0
8/30/06,76.0,70.0,64.0
1/7/09,29.0,21.0,13.0
2/28/04,54.0,40.0,27.0
10/7/12,51.0,44.0,36.0
2/23/09,27.0,18.0,9.0
8/22/09,68.0,63.0,57.0
10/17/09,52.0,44.0,36.0
7/29/03,82.0,68.0,54.0
12/17/08,20.0,13.0,6.0
12/19/08,32.0,27.0,22.0
7/6/02,84.0,75.0,66.0
1/2/08,20.0,11.0,2.0
6/15/01,77.0,70.0,64.0
6/16/06,90.0,82.0,73.0
12/18/02,55.0,46.0,37.0
6/7/07,91.0,81.0,71.0
6/15/09,81.0,67.0,53.0
12/27/05,47.0,40.0,32.0
1/12/02,41.0,36.0,30.0
4/9/10,56.0,43.0,30.0
3/19/11,50.0,39.0,28.0
8/15/01,77.0,67.0,59.0
10/5/02,63.0,54.0,46.0
4/24/02,73.0,60.0,44.0
9/21/08,80.0,69.0,58.0
6/30/10,75.0,66.0,56.0
7/11/09,85.0,74.0,63.0
7/6/06,78.0,68.0,57.0
7/29/04,82.0,72.0,62.0
10/16/08,59.0,51.0,43.0
9/21/05,87.0,70.0,53.0
7/12/13,83.0,71.0,58.0
9/30/01,71.0,57.0,44.0
5/10/14,77.0,62.0,47.0
4/8/09,55.0,43.0,30.0
1/16/07,23.0,17.0,11.0
5/27/02,78.0,63.0,48.0
8/9/07,84.0,78.0,72.0
9/18/03,81.0,67.0,54.0
11/19/12,59.0,48.0,36.0
2/5/04,28.0,26.0,25.0
8/30/02,82.0,72.0,62.0
2/1/11,23.0,22.0,20.0
7/3/11,84.0,77.0,69.0
2/21/12,41.0,37.0,33.0
11/5/08,71.0,59.0,47.0
9/11/04,82.0,70.0,57.0
11/6/01,62.0,50.0,37.0
8/19/01,73.0,68.0,62.0
9/7/07,84.0,77.0,70.0
8/5/12,84.0,75.0,66.0
2/28/12,44.0,34.0,23.0
10/4/03,57.0,48.0,39.0
3/20/05,39.0,34.0,28.0
8/31/01,75.0,68.0,62.0
8/23/12,92.0,78.0,64.0
10/12/12,53.0,45.0,37.0
1/18/10,31.0,29.0,27.0
6/12/09,74.0,62.0,49.0
8/6/14,80.0,71.0,62.0
1/12/04,37.0,34.0,30.0
10/10/03,77.0,64.0,51.0
6/26/12,83.0,70.0,56.0
2/13/04,28.0,19.0,10.0
7/5/12,103.0,91.0,79.0
2/16/06,37.0,30.0,22.0
9/13/02,77.0,65.0,53.0
10/13/02,50.0,42.0,35.0
3/12/05,33.0,26.0,18.0
5/18/01,80.0,66.0,57.0
4/8/06,43.0,36.0,30.0
4/1/02,39.0,33.0,27.0
3/4/02,19.0,6.0,-6.0
9/24/01,55.0,49.0,44.0
1/15/07,33.0,27.0,21.0
6/6/05,89.0,78.0,66.0
3/20/02,45.0,39.0,33.0
10/6/08,69.0,62.0,54.0
1/14/09,14.0,6.0,-2.0
11/19/05,53.0,43.0,32.0
9/19/12,73.0,57.0,41.0
1/19/15,41.0,33.0,25.0
5/1/07,83.0,67.0,50.0
7/1/03,86.0,72.0,59.0
2/27/12,40.0,33.0,25.0
5/29/01,62.0,53.0,44.0
6/27/02,82.0,75.0,68.0
9/20/13,76.0,67.0,58.0
11/22/06,54.0,42.0,30.0
1/14/05,12.0,8.0,3.0
3/8/13,40.0,30.0,19.0
8/24/11,92.0,81.0,69.0
9/27/13,81.0,67.0,52.0
3/11/14,50.0,42.0,34.0
4/25/12,61.0,54.0,46.0
12/20/09,30.0,28.0,26.0
7/30/05,86.0,73.0,59.0
12/14/09,38.0,33.0,27.0
7/24/07,82.0,74.0,65.0
5/9/02,68.0,60.0,50.0
2/8/11,20.0,11.0,2.0
11/13/10,57.0,48.0,39.0
5/24/14,74.0,61.0,47.0
2/19/12,38.0,31.0,24.0
2/22/05,35.0,30.0,21.0
7/9/02,80.0,74.0,68.0
11/4/02,45.0,38.0,32.0
2/10/15,33.0,24.0,14.0
4/15/11,51.0,44.0,37.0
11/1/10,54.0,43.0,32.0
12/26/06,34.0,31.0,28.0
3/31/08,60.0,50.0,39.0
4/2/12,62.0,55.0,47.0
8/13/14,82.0,70.0,57.0
3/27/02,46.0,35.0,24.0
4/29/11,62.0,49.0,36.0
11/26/03,48.0,39.0,30.0
3/23/05,39.0,34.0,28.0
7/22/04,90.0,80.0,70.0
12/14/14,50.0,48.0,45.0
7/14/14,80.0,71.0,61.0
9/14/13,72.0,60.0,47.0
9/6/01,84.0,72.0,61.0
5/13/07,69.0,56.0,43.0
2/10/06,37.0,31.0,25.0
8/25/09,83.0,71.0,59.0
1/6/13,36.0,27.0,18.0
2/28/01,27.0,20.0,12.0
12/9/14,38.0,35.0,31.0
7/26/04,73.0,66.0,60.0
1/25/08,20.0,8.0,-5.0
3/25/02,30.0,27.0,24.0
10/21/01,66.0,58.0,51.0
10/18/08,60.0,52.0,43.0
10/12/02,72.0,60.0,50.0
9/15/13,62.0,59.0,56.0
6/1/13,76.0,70.0,63.0
4/6/03,36.0,33.0,30.0
6/7/10,70.0,62.0,54.0
7/6/04,82.0,72.0,62.0
2/3/03,45.0,38.0,32.0
2/12/04,27.0,22.0,17.0
4/12/06,75.0,68.0,60.0
3/12/04,32.0,24.0,15.0
4/28/13,65.0,57.0,49.0
5/4/05,62.0,48.0,33.0
2/15/15,15.0,6.0,-3.0
12/30/11,44.0,38.0,32.0
8/8/12,84.0,78.0,72.0
11/6/13,57.0,46.0,35.0
2/13/09,36.0,31.0,25.0
7/16/05,93.0,81.0,68.0
10/19/06,44.0,42.0,39.0
5/12/03,66.0,58.0,50.0
10/22/06,49.0,42.0,34.0
2/16/07,19.0,8.0,-4.0
11/12/05,65.0,54.0,43.0
10/31/07,62.0,52.0,41.0
7/22/14,90.0,80.0,69.0
10/13/12,67.0,56.0,44.0
10/11/11,79.0,68.0,57.0
2/5/01,32.0,29.0,26.0
12/10/04,44.0,40.0,37.0
8/5/08,87.0,78.0,69.0
7/6/09,86.0,73.0,60.0
10/15/04,53.0,48.0,44.0
4/26/07,56.0,51.0,45.0
6/12/13,86.0,75.0,63.0
3/21/13,33.0,24.0,14.0
8/22/10,81.0,75.0,68.0
11/29/10,49.0,41.0,33.0
9/17/01,64.0,60.0,55.0
2/25/07,38.0,35.0,31.0
2/18/07,22.0,17.0,11.0
11/3/12,45.0,41.0,36.0
11/6/05,61.0,51.0,40.0
11/12/02,42.0,40.0,37.0
8/25/13,89.0,77.0,65.0
8/20/09,78.0,71.0,64.0
1/12/14,44.0,36.0,28.0
7/5/13,86.0,73.0,60.0
9/7/02,89.0,74.0,60.0
10/7/02,55.0,48.0,41.0
10/1/11,56.0,49.0,42.0
10/15/11,62.0,55.0,47.0
11/23/05,44.0,37.0,30.0
5/8/08,59.0,52.0,45.0
3/28/03,61.0,49.0,36.0
3/10/13,51.0,45.0,39.0
1/30/05,34.0,31.0,26.0
12/8/05,28.0,16.0,3.0
4/27/01,63.0,54.0,44.0
6/27/06,81.0,70.0,60.0
7/27/11,90.0,79.0,68.0
8/24/07,80.0,75.0,69.0
11/10/01,59.0,49.0,39.0
11/23/13,26.0,21.0,15.0
8/27/12,88.0,77.0,66.0
6/23/14,81.0,74.0,66.0
7/23/14,75.0,67.0,59.0
5/7/01,66.0,60.0,55.0
3/7/10,46.0,36.0,26.0
8/24/01,80.0,72.0,66.0
5/25/01,59.0,50.0,44.0
3/2/01,41.0,36.0,28.0
4/21/14,74.0,66.0,58.0
2/16/08,33.0,19.0,5.0
10/29/13,57.0,50.0,42.0
7/18/12,94.0,83.0,72.0
7/12/05,85.0,79.0,72.0
11/24/03,28.0,24.0,21.0
8/15/12,85.0,75.0,65.0
1/15/01,35.0,32.0,30.0
6/8/05,89.0,78.0,66.0
12/31/02,39.0,34.0,28.0
1/10/11,33.0,26.0,18.0
5/16/08,73.0,57.0,40.0
11/21/13,51.0,46.0,41.0
9/28/13,84.0,70.0,55.0
9/5/03,75.0,62.0,50.0
11/11/14,58.0,45.0,31.0
11/17/02,37.0,32.0,26.0
12/3/05,30.0,25.0,20.0
4/24/11,56.0,51.0,45.0
10/1/14,70.0,60.0,49.0
10/17/01,51.0,42.0,34.0
12/10/01,48.0,39.0,30.0
11/18/11,51.0,38.0,25.0
10/20/13,61.0,49.0,36.0
2/16/03,27.0,22.0,18.0
11/25/01,48.0,45.0,42.0
10/16/12,70.0,55.0,40.0
9/20/02,72.0,68.0,63.0
12/21/04,33.0,24.0,14.0
6/25/14,80.0,70.0,59.0
5/19/08,60.0,50.0,40.0
10/18/07,78.0,69.0,59.0
9/22/04,82.0,67.0,54.0
9/20/05,83.0,69.0,55.0
6/29/12,88.0,79.0,69.0
11/19/09,47.0,44.0,41.0
2/2/05,35.0,26.0,17.0
7/2/13,68.0,64.0,60.0
11/21/11,47.0,44.0,41.0
6/15/10,79.0,70.0,60.0
4/23/11,64.0,55.0,45.0
12/26/05,37.0,35.0,32.0
11/4/06,47.0,38.0,29.0
2/26/05,33.0,29.0,25.0
11/29/09,44.0,39.0,33.0
12/13/13,32.0,23.0,13.0
11/15/01,68.0,62.0,55.0
4/6/04,72.0,56.0,39.0
11/9/05,66.0,54.0,41.0
11/15/09,55.0,48.0,41.0
7/21/11,99.0,87.0,75.0
9/5/10,76.0,63.0,49.0
9/11/14,56.0,53.0,50.0
7/21/04,84.0,78.0,73.0
8/25/08,74.0,69.0,64.0
5/23/04,81.0,66.0,54.0
8/6/04,75.0,64.0,54.0
6/15/13,80.0,69.0,58.0
10/8/06,72.0,58.0,43.0
8/28/02,79.0,72.0,66.0
12/21/11,43.0,40.0,37.0
10/7/14,66.0,57.0,48.0
2/14/03,35.0,25.0,15.0
5/4/09,70.0,57.0,43.0
4/23/02,60.0,46.0,33.0
8/15/13,75.0,65.0,55.0
9/9/02,90.0,79.0,68.0
6/11/04,80.0,73.0,66.0
12/11/09,23.0,15.0,7.0
5/8/11,68.0,54.0,39.0
6/29/10,75.0,67.0,59.0
3/1/05,26.0,22.0,19.0
4/19/04,73.0,60.0,46.0
4/10/13,41.0,40.0,38.0
2/14/14,22.0,17.0,12.0
12/2/06,30.0,21.0,12.0
6/10/10,77.0,68.0,58.0
5/9/06,71.0,62.0,54.0
11/27/02,30.0,22.0,15.0
7/2/09,73.0,66.0,59.0
8/6/08,84.0,76.0,67.0
10/6/03,61.0,49.0,37.0
7/14/01,87.0,75.0,63.0
8/1/09,75.0,68.0,61.0
2/3/14,21.0,8.0,-6.0
1/27/15,32.0,26.0,20.0
11/4/10,51.0,45.0,38.0
12/14/06,50.0,43.0,35.0
4/30/09,63.0,59.0,54.0
8/18/11,84.0,76.0,67.0
8/20/11,80.0,73.0,66.0
11/19/03,55.0,46.0,37.0
8/26/11,83.0,71.0,59.0
10/17/12,68.0,61.0,54.0
3/3/06,36.0,28.0,20.0
10/4/04,57.0,50.0,39.0
3/25/01,24.0,22.0,19.0
11/1/06,42.0,35.0,27.0
9/19/02,80.0,76.0,73.0
8/6/13,83.0,75.0,67.0
10/23/07,58.0,51.0,43.0
12/25/08,24.0,12.0,0.0
10/1/07,69.0,64.0,59.0
6/2/09,60.0,54.0,48.0
9/14/05,76.0,67.0,57.0
8/27/13,96.0,87.0,77.0
1/23/07,26.0,24.0,22.0
9/20/07,78.0,69.0,60.0
11/30/06,39.0,33.0,26.0
3/9/07,56.0,42.0,28.0
3/5/05,41.0,38.0,35.0
7/21/07,74.0,66.0,58.0
3/22/04,39.0,29.0,19.0
7/13/02,82.0,69.0,57.0
5/26/08,81.0,64.0,47.0
1/7/01,34.0,28.0,21.0
7/15/01,88.0,74.0,62.0
9/22/01,73.0,63.0,53.0
7/10/05,91.0,76.0,60.0
2/28/03,39.0,26.0,14.0
9/12/12,86.0,75.0,63.0
1/5/08,43.0,39.0,35.0
3/9/02,62.0,42.0,21.0
12/27/03,48.0,38.0,28.0
10/1/09,59.0,50.0,41.0
2/18/13,52.0,40.0,27.0
10/15/05,67.0,58.0,48.0
2/11/04,34.0,23.0,12.0
7/14/07,84.0,73.0,61.0
12/25/09,43.0,32.0,21.0
3/6/02,41.0,32.0,24.0
4/19/05,81.0,70.0,61.0
8/21/13,90.0,79.0,68.0
1/5/11,31.0,20.0,8.0
11/29/13,36.0,26.0,15.0
1/9/12,46.0,36.0,25.0
5/22/10,74.0,66.0,58.0
10/5/13,80.0,71.0,61.0
12/1/12,59.0,44.0,29.0
5/3/08,56.0,50.0,43.0
12/9/12,41.0,38.0,35.0
1/4/04,32.0,30.0,28.0
11/5/05,62.0,54.0,46.0
7/23/08,81.0,71.0,60.0
4/4/10,76.0,58.0,39.0
9/20/04,78.0,64.0,51.0
3/30/08,42.0,39.0,36.0
9/7/06,82.0,70.0,57.0
3/25/14,31.0,26.0,20.0
9/26/09,69.0,62.0,55.0
6/7/13,68.0,60.0,52.0
11/30/11,44.0,35.0,25.0
3/17/07,39.0,32.0,24.0
4/10/07,52.0,39.0,26.0
11/28/13,34.0,27.0,19.0
2/24/08,36.0,27.0,17.0
8/17/12,76.0,67.0,58.0
6/24/08,82.0,69.0,55.0
4/21/11,50.0,41.0,32.0
6/18/06,77.0,72.0,68.0
10/26/04,60.0,56.0,53.0
5/26/07,65.0,57.0,49.0
6/16/03,79.0,66.0,55.0
3/17/02,39.0,36.0,34.0
4/15/14,38.0,32.0,26.0
3/14/08,57.0,44.0,30.0
5/3/04,69.0,44.0,33.0
3/22/01,55.0,42.0,30.0
9/9/09,78.0,72.0,65.0
7/14/11,82.0,71.0,59.0
2/15/01,32.0,30.0,27.0
5/4/12,73.0,64.0,55.0
1/19/09,23.0,16.0,9.0
2/9/04,30.0,27.0,24.0
8/4/12,93.0,82.0,71.0
3/22/13,41.0,31.0,20.0
7/21/14,86.0,75.0,63.0
2/28/09,27.0,24.0,20.0
8/28/01,78.0,68.0,57.0
1/26/05,35.0,26.0,17.0
8/24/08,77.0,70.0,63.0
10/19/07,60.0,56.0,52.0
1/19/03,28.0,16.0,3.0
10/18/02,62.0,49.0,36.0
12/23/08,34.0,21.0,7.0
9/30/11,57.0,51.0,45.0
8/11/04,62.0,58.0,55.0
10/25/06,51.0,39.0,27.0
5/11/14,81.0,67.0,52.0
10/14/09,48.0,45.0,42.0
9/2/09,73.0,62.0,50.0
4/19/02,68.0,56.0,45.0
9/5/01,78.0,66.0,55.0
2/21/09,29.0,25.0,20.0
8/10/12,76.0,69.0,61.0
2/18/03,37.0,30.0,24.0
9/8/09,78.0,69.0,60.0
5/3/14,67.0,57.0,46.0
8/3/13,81.0,73.0,64.0
11/25/03,39.0,32.0,25.0
8/7/05,89.0,74.0,58.0
8/9/14,80.0,73.0,66.0
9/24/12,70.0,54.0,37.0
7/6/07,86.0,76.0,66.0
3/22/09,61.0,49.0,36.0
5/30/05,74.0,60.0,46.0
2/24/04,36.0,34.0,32.0
4/23/09,67.0,52.0,37.0
11/9/10,69.0,55.0,40.0
7/19/13,96.0,84.0,71.0
2/27/03,30.0,20.0,10.0
11/8/02,63.0,56.0,48.0
10/13/13,64.0,54.0,44.0
9/10/03,82.0,71.0,61.0
3/3/11,45.0,35.0,25.0
10/28/05,57.0,44.0,31.0
5/15/04,55.0,48.0,41.0
5/27/03,75.0,62.0,51.0
1/3/06,42.0,41.0,39.0
4/22/07,83.0,68.0,52.0
12/28/14,35.0,29.0,22.0
11/9/02,63.0,58.0,53.0
3/13/02,57.0,46.0,36.0
4/16/07,62.0,47.0,32.0
6/4/03,68.0,58.0,50.0
3/27/06,50.0,38.0,25.0
7/10/08,82.0,73.0,64.0
9/30/08,,,
3/21/03,46.0,42.0,39.0
8/20/05,86.0,78.0,69.0
9/22/09,77.0,68.0,59.0
4/2/07,61.0,51.0,41.0
7/14/09,80.0,68.0,55.0
10/7/09,60.0,53.0,45.0
8/11/09,82.0,72.0,62.0
12/20/13,36.0,35.0,33.0
2/8/04,26.0,16.0,8.0
6/9/14,78.0,67.0,55.0
2/26/02,32.0,26.0,19.0
4/4/09,50.0,41.0,31.0
1/8/06,45.0,39.0,32.0
11/13/04,46.0,36.0,27.0
12/8/07,24.0,19.0,13.0
7/6/14,87.0,75.0,63.0
12/5/13,39.0,30.0,21.0
4/8/04,57.0,50.0,37.0
12/12/06,50.0,44.0,38.0
1/14/12,19.0,14.0,8.0
4/14/03,84.0,66.0,48.0
1/31/09,38.0,23.0,7.0
11/10/10,68.0,56.0,43.0
8/8/11,80.0,74.0,68.0
2/7/11,32.0,26.0,19.0
9/28/02,73.0,62.0,52.0
8/6/02,73.0,68.0,64.0
8/17/02,87.0,78.0,68.0
12/18/04,37.0,29.0,18.0
9/3/14,83.0,72.0,61.0
8/2/08,81.0,73.0,65.0
8/17/09,83.0,77.0,70.0
7/31/11,90.0,79.0,68.0
1/3/11,36.0,29.0,22.0
5/6/14,63.0,52.0,41.0
12/26/01,18.0,14.0,9.0
10/18/03,70.0,56.0,43.0
2/8/10,30.0,25.0,20.0
9/9/08,69.0,59.0,49.0
5/7/13,75.0,62.0,48.0
6/13/14,75.0,65.0,55.0
7/2/03,89.0,75.0,62.0
3/26/09,57.0,46.0,35.0
10/29/08,51.0,42.0,32.0
10/6/09,61.0,55.0,49.0
8/3/04,90.0,77.0,66.0
9/21/04,82.0,68.0,53.0
9/7/03,86.0,72.0,61.0
9/21/06,68.0,54.0,40.0
5/5/11,63.0,49.0,35.0
3/2/13,31.0,24.0,17.0
5/6/02,75.0,68.0,60.0
2/3/09,20.0,11.0,1.0
4/14/06,81.0,72.0,64.0
11/15/08,42.0,39.0,35.0
5/31/07,78.0,72.0,65.0
7/17/12,99.0,89.0,79.0
5/23/07,89.0,75.0,60.0
8/31/11,87.0,76.0,65.0
11/30/05,27.0,24.0,20.0
11/30/09,41.0,36.0,30.0
5/27/13,62.0,58.0,53.0
11/4/04,51.0,46.0,41.0
10/8/01,64.0,52.0,39.0
9/6/13,86.0,72.0,57.0
11/1/08,54.0,51.0,48.0
8/7/04,77.0,65.0,55.0
5/11/10,52.0,48.0,44.0
4/12/09,51.0,39.0,27.0
2/14/11,42.0,34.0,26.0
9/8/14,77.0,66.0,55.0
11/4/03,69.0,60.0,46.0
2/1/01,30.0,18.0,3.0
11/2/01,64.0,55.0,46.0
2/2/01,12.0,6.0,0.0
3/18/01,44.0,34.0,23.0
7/30/11,91.0,79.0,67.0
12/11/05,33.0,20.0,7.0
6/25/07,89.0,77.0,65.0
3/24/04,62.0,53.0,44.0
9/8/07,78.0,71.0,64.0
5/5/07,66.0,60.0,53.0
6/21/11,89.0,78.0,66.0
4/17/06,55.0,50.0,43.0
1/11/04,39.0,32.0,27.0
6/18/13,71.0,64.0,56.0
4/21/07,77.0,60.0,43.0
6/14/13,78.0,67.0,56.0
12/12/01,46.0,42.0,39.0
6/24/02,91.0,78.0,66.0
10/16/02,50.0,42.0,35.0
3/7/09,45.0,42.0,39.0
7/31/12,85.0,77.0,68.0
7/5/04,73.0,68.0,62.0
12/26/14,50.0,43.0,36.0
2/16/09,33.0,25.0,17.0
11/7/12,47.0,44.0,40.0
5/29/02,82.0,72.0,63.0
5/18/09,66.0,53.0,40.0
7/21/10,91.0,82.0,72.0
10/24/14,67.0,60.0,52.0
1/2/01,18.0,12.0,6.0
2/23/03,26.0,19.0,12.0
10/2/13,76.0,69.0,62.0
7/4/07,86.0,77.0,67.0
5/30/06,89.0,78.0,68.0
8/15/06,86.0,74.0,61.0
10/20/06,53.0,43.0,32.0
3/20/09,44.0,34.0,23.0
2/19/13,30.0,21.0,12.0
11/10/02,62.0,53.0,41.0
9/4/11,73.0,66.0,58.0
7/28/10,88.0,81.0,73.0
11/2/12,48.0,41.0,34.0
10/22/01,62.0,56.0,51.0
12/5/05,17.0,11.0,4.0
7/26/09,82.0,73.0,63.0
3/2/03,32.0,22.0,12.0
9/23/04,84.0,70.0,55.0
11/5/01,55.0,44.0,32.0
6/2/08,86.0,71.0,56.0
6/22/01,69.0,60.0,52.0
4/5/14,51.0,41.0,31.0
3/12/06,56.0,48.0,40.0
6/20/02,91.0,81.0,72.0
1/22/08,29.0,20.0,10.0
8/8/05,93.0,78.0,63.0
9/29/02,84.0,73.0,62.0
11/20/12,58.0,49.0,40.0
10/25/08,53.0,48.0,43.0
2/19/08,14.0,9.0,4.0
5/31/06,75.0,70.0,64.0
4/17/09,70.0,51.0,32.0
4/19/11,38.0,36.0,34.0
8/30/13,96.0,82.0,67.0
8/19/06,81.0,74.0,66.0
1/24/04,21.0,16.0,12.0
10/10/14,58.0,49.0,39.0
10/21/14,53.0,49.0,45.0
10/7/10,76.0,63.0,49.0
9/10/14,80.0,68.0,56.0
1/14/11,24.0,20.0,16.0
5/15/01,88.0,72.0,57.0
1/30/02,33.0,30.0,28.0
1/29/06,50.0,45.0,39.0
3/13/06,63.0,47.0,30.0
3/8/07,40.0,27.0,13.0
6/14/02,66.0,60.0,55.0
5/18/10,65.0,56.0,46.0
6/8/01,73.0,60.0,48.0
9/3/06,78.0,66.0,53.0
4/26/01,75.0,60.0,46.0
8/26/04,82.0,75.0,68.0
10/31/01,66.0,58.0,50.0
10/31/03,66.0,58.0,48.0
7/8/03,78.0,70.0,64.0
7/12/03,81.0,70.0,61.0
12/31/13,12.0,7.0,2.0
12/14/02,37.0,34.0,30.0
10/31/06,62.0,49.0,35.0
2/13/14,31.0,21.0,10.0
6/11/09,64.0,59.0,53.0
1/26/13,28.0,21.0,13.0
4/11/08,64.0,52.0,40.0
5/28/01,66.0,58.0,51.0
9/18/01,69.0,63.0,57.0
2/26/12,53.0,35.0,17.0
8/1/12,90.0,79.0,68.0
11/6/02,42.0,39.0,36.0
9/25/05,75.0,71.0,67.0
3/11/05,34.0,30.0,25.0
9/26/13,75.0,63.0,50.0
3/19/01,46.0,36.0,25.0
11/15/12,48.0,39.0,30.0
9/6/14,75.0,68.0,60.0
6/5/05,87.0,78.0,68.0
10/28/04,61.0,53.0,46.0
9/6/12,86.0,77.0,68.0
4/5/02,41.0,33.0,25.0
1/1/14,22.0,16.0,10.0
3/31/04,46.0,41.0,36.0
5/14/02,64.0,54.0,44.0
6/13/08,82.0,74.0,65.0
2/26/01,39.0,31.0,23.0
2/20/03,50.0,39.0,28.0
5/29/04,66.0,57.0,48.0
4/14/10,80.0,63.0,46.0
12/18/05,15.0,10.0,4.0
9/30/02,84.0,76.0,69.0
1/15/15,34.0,26.0,17.0
11/2/09,59.0,51.0,42.0
6/23/01,73.0,62.0,51.0
9/7/04,73.0,65.0,57.0
3/17/13,35.0,31.0,26.0
3/2/14,14.0,8.0,1.0
1/5/14,29.0,13.0,-3.0
2/22/03,33.0,27.0,19.0
2/25/01,55.0,42.0,28.0
1/24/05,30.0,26.0,21.0
10/27/08,47.0,40.0,33.0
12/21/06,50.0,44.0,38.0
6/27/05,95.0,82.0,68.0
10/30/11,57.0,45.0,33.0
1/8/15,18.0,5.0,-8.0
12/11/08,32.0,25.0,17.0
1/10/09,29.0,25.0,20.0
5/23/11,79.0,70.0,60.0
2/6/05,46.0,42.0,39.0
4/28/08,46.0,41.0,35.0
5/11/13,60.0,52.0,43.0
1/27/13,37.0,30.0,23.0
7/3/14,76.0,66.0,56.0
9/10/08,72.0,60.0,48.0
7/18/02,91.0,82.0,73.0
9/23/07,84.0,67.0,50.0
1/23/13,23.0,17.0,10.0
4/27/02,64.0,46.0,42.0
4/25/11,54.0,50.0,45.0
3/16/09,65.0,52.0,39.0
12/13/09,37.0,35.0,32.0
6/20/03,73.0,60.0,46.0
3/11/01,37.0,32.0,28.0
4/25/09,77.0,59.0,41.0
1/31/05,36.0,28.0,19.0
2/17/01,18.0,12.0,6.0
1/30/03,32.0,24.0,19.0
1/7/06,39.0,34.0,28.0
11/26/04,45.0,36.0,28.0
6/24/09,94.0,85.0,75.0
12/30/10,46.0,40.0,34.0
8/2/09,78.0,68.0,57.0
4/6/08,64.0,51.0,37.0
6/21/07,77.0,69.0,61.0
7/17/10,93.0,82.0,71.0
4/1/11,45.0,37.0,28.0
9/22/07,74.0,63.0,51.0
5/3/07,66.0,56.0,46.0
11/23/04,51.0,45.0,39.0
10/30/07,66.0,54.0,41.0
6/21/03,80.0,63.0,48.0
7/22/12,89.0,79.0,68.0
10/4/01,80.0,54.0,48.0
5/30/09,79.0,65.0,50.0
1/30/13,44.0,33.0,21.0
3/4/01,33.0,28.0,24.0
4/29/03,63.0,54.0,46.0
1/25/10,32.0,26.0,19.0
12/16/03,42.0,34.0,24.0
3/6/05,64.0,50.0,36.0
8/20/12,74.0,66.0,58.0
11/3/06,40.0,31.0,21.0
3/29/05,69.0,52.0,35.0
5/6/06,57.0,49.0,41.0
9/9/11,72.0,66.0,60.0
9/23/03,70.0,58.0,48.0
1/24/13,22.0,13.0,4.0
3/3/04,46.0,42.0,37.0
5/17/04,80.0,69.0,59.0
8/3/03,79.0,71.0,64.0
1/11/06,42.0,40.0,37.0
1/27/11,25.0,21.0,17.0
3/29/02,45.0,41.0,37.0
5/15/11,46.0,44.0,41.0
8/7/12,92.0,77.0,62.0
10/20/10,70.0,57.0,44.0
8/11/05,77.0,72.0,67.0
9/3/04,84.0,72.0,63.0
6/19/05,78.0,64.0,52.0
7/27/08,83.0,73.0,62.0
12/19/09,33.0,31.0,29.0
2/17/03,32.0,26.0,21.0
9/1/10,81.0,76.0,71.0
9/4/14,85.0,78.0,71.0
1/21/02,36.0,30.0,25.0
8/16/10,80.0,72.0,63.0
3/6/11,34.0,30.0,26.0
8/28/03,91.0,76.0,60.0
2/13/07,27.0,21.0,15.0
12/10/12,38.0,35.0,31.0
3/20/08,49.0,39.0,28.0
9/16/08,71.0,60.0,49.0
6/1/11,81.0,70.0,59.0
1/3/13,29.0,24.0,18.0
4/12/07,38.0,36.0,33.0
4/7/12,67.0,51.0,34.0
5/18/14,69.0,58.0,47.0
11/10/11,41.0,37.0,32.0
4/13/10,63.0,56.0,48.0
11/3/14,62.0,53.0,43.0
3/27/11,35.0,29.0,23.0
6/13/04,81.0,72.0,64.0
7/20/12,81.0,75.0,68.0
8/14/13,72.0,64.0,56.0
6/18/01,91.0,78.0,64.0
1/17/06,43.0,35.0,27.0
10/23/10,65.0,60.0,54.0
12/28/13,50.0,42.0,33.0
6/21/09,84.0,77.0,70.0
2/7/14,11.0,4.0,-4.0
12/5/01,68.0,58.0,44.0
6/25/05,91.0,80.0,69.0
12/31/05,37.0,35.0,32.0
2/2/09,26.0,17.0,8.0
11/29/02,46.0,40.0,34.0
6/13/02,64.0,60.0,57.0
6/23/04,82.0,69.0,57.0
3/30/06,69.0,52.0,35.0
8/30/01,84.0,76.0,68.0
12/29/01,18.0,14.0,8.0
5/11/08,58.0,52.0,46.0
11/4/11,53.0,45.0,36.0
9/12/06,72.0,68.0,63.0
10/6/01,50.0,40.0,33.0
7/18/10,92.0,82.0,72.0
5/26/10,87.0,77.0,66.0
7/2/02,93.0,84.0,75.0
12/11/02,45.0,32.0,19.0
8/23/13,82.0,72.0,62.0
3/12/11,44.0,36.0,28.0
3/30/11,45.0,36.0,26.0
8/26/12,79.0,73.0,66.0
8/15/05,82.0,71.0,60.0
2/12/01,37.0,29.0,21.0
7/25/03,82.0,72.0,61.0
2/21/06,37.0,28.0,19.0
11/24/05,41.0,29.0,16.0
2/26/09,53.0,43.0,32.0
10/3/01,78.0,68.0,55.0
3/3/02,19.0,10.0,0.0
8/9/10,88.0,80.0,72.0
